l_listing_id,l_name,l_host_id,l_host_since,l_host_location,l_host_response_time,l_host_response_rate,l_host_acceptance_rate,l_host_is_superhost,l_host_total_listings_count,l_host_has_profile_pic,l_host_identity_verified,l_neighbourhood,l_district,l_city,l_latitude,l_longitude,l_property_type,l_room_type,l_accommodates,l_bedrooms,l_amenities,l_price,l_minimum_nights,l_maximum_nights,l_review_scores_rating,l_review_scores_accuracy,l_review_scores_cleanliness,l_review_scores_checkin,l_review_scores_communication,l_review_scores_location,l_review_scores_value,l_instant_bookable,r_lisitng_id,r_review_id,r_date,r_reviewer_id
46863532,Beautiful City Centre Apartment,29426065,2015-03-16,"Cape Town, Western Cape, South Africa",within an hour,0.94,0.98,f,111,t,t,Ward 115,null,Cape Town,-33.92761,18.43461,Entire apartment,Entire place,4,2,"[""Long term stays allowed"", ""Private entrance"", ""Essentials"", ""Pool"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV""]",690,1,1125,36,7,5,5,7,7,6,t,46863532,716728498,2020-12-20,94374541
46863532,Beautiful City Centre Apartment,29426065,2015-03-16,"Cape Town, Western Cape, South Africa",within an hour,0.94,0.98,f,111,t,t,Ward 115,null,Cape Town,-33.92761,18.43461,Entire apartment,Entire place,4,2,"[""Long term stays allowed"", ""Private entrance"", ""Essentials"", ""Pool"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV""]",690,1,1125,36,7,5,5,7,7,6,t,46863532,725151269,2021-01-18,384028325
46863532,Beautiful City Centre Apartment,29426065,2015-03-16,"Cape Town, Western Cape, South Africa",within an hour,0.94,0.98,f,111,t,t,Ward 115,null,Cape Town,-33.92761,18.43461,Entire apartment,Entire place,4,2,"[""Long term stays allowed"", ""Private entrance"", ""Essentials"", ""Pool"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV""]",690,1,1125,36,7,5,5,7,7,6,t,46863532,719048513,2020-12-28,202652594
46863532,Beautiful City Centre Apartment,29426065,2015-03-16,"Cape Town, Western Cape, South Africa",within an hour,0.94,0.98,f,111,t,t,Ward 115,null,Cape Town,-33.92761,18.43461,Entire apartment,Entire place,4,2,"[""Long term stays allowed"", ""Private entrance"", ""Essentials"", ""Pool"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV""]",690,1,1125,36,7,5,5,7,7,6,t,46863532,719352508,2020-12-29,372072850
46871677,"""Habitacion con ba̱o privado en Polanco""",378628181,2020-12-07,MX,within an hour,1,1,f,0,t,f,Miguel Hidalgo,null,Mexico City,19.43213,-99.20194,Private room in apartment,Private room,2,1,"[""IEM refrigerator"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Nespresso machine"", ""Shampoo"", ""Essentials"", ""Lock on bedroom door"", ""Cooking basics"", ""Oven"", ""Paid street parking off premises"", ""Kitchen"", ""Hangers"", ""Dishes and silverware"", ""Dryer"", ""Stove"", ""Wifi"", ""Freezer"", ""Microwave"", ""Long term stays allowed""]",800,2,1125,20,2,2,2,2,2,2,f,46871677,715765947,2020-12-15,133317941
46907914,Clean Apt with a budget price!,90804953,2016-08-19,Taiwan,a few days or more,0.3,0.8,f,0,t,f,Parramatta,null,Sydney,-33.82035,151.00668,Private room in apartment,Private room,2,1,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher""]",50,1,1125,20,2,2,2,2,2,2,f,46907914,726308226,2021-01-24,150184284
46917937,Apartamento Copacabana charmoso ate dez pessoas,378585864,2020-12-07,BR,within a few hours,0.82,1,f,3,t,t,Copacabana,null,Rio de Janeiro,-22.96805,-43.18531,Entire apartment,Entire place,10,2,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Air conditioning"", ""Long term stays allowed"", ""Building staff"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm""]",317,3,1125,50,6,5,6,5,6,6,f,46917937,721112658,2021-01-02,234608684
46917937,Apartamento Copacabana charmoso ate dez pessoas,378585864,2020-12-07,BR,within a few hours,0.82,1,f,3,t,t,Copacabana,null,Rio de Janeiro,-22.96805,-43.18531,Entire apartment,Entire place,10,2,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Air conditioning"", ""Long term stays allowed"", ""Building staff"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm""]",317,3,1125,50,6,5,6,5,6,6,f,46917937,726465282,2021-01-24,23397707
46922095,New Year's Eve Private 1 Floor-7 Rooms in TS,340038896,2020-03-03,US,within a day,0.93,0.93,f,0,t,t,Theater District,Manhattan,New York,40.75668,-73.98404,Room in boutique hotel,Private room,14,7,"[""Free parking on premises"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Wifi"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Hot water"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Coffee maker""]",3000,1,1,60,6,10,6,2,8,6,t,46922095,720411339,2021-01-01,170289768
46934696,Cosy appart Champs Elysees,333389330,2020-02-04,FR,within an hour,1,0.97,f,5,t,t,Elysee,null,Paris,48.87108,2.31238,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Private entrance""]",46,3,1125,60,6,6,9,9,10,6,t,46934696,716709591,2020-12-20,380402367
46934696,Cosy appart Champs Elysees,333389330,2020-02-04,FR,within an hour,1,0.97,f,5,t,t,Elysee,null,Paris,48.87108,2.31238,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Private entrance""]",46,3,1125,60,6,6,9,9,10,6,t,46934696,718816069,2020-12-27,15117437
46952652,Studio Paris 15,379482217,2020-12-11,FR,a few days or more,0,0.5,f,0,t,t,Vaugirard,null,Paris,48.83721,2.28969,Entire apartment,Entire place,2,null,"[""Heating"", ""Kitchen"", ""Smoke alarm"", ""Long term stays allowed"", ""Private entrance""]",30,1,1125,20,2,2,2,2,2,2,t,46952652,717120567,2020-12-21,28850030
46952652,Studio Paris 15,379482217,2020-12-11,FR,a few days or more,0,0.5,f,0,t,t,Vaugirard,null,Paris,48.83721,2.28969,Entire apartment,Entire place,2,null,"[""Heating"", ""Kitchen"", ""Smoke alarm"", ""Long term stays allowed"", ""Private entrance""]",30,1,1125,20,2,2,2,2,2,2,t,46952652,718027775,2020-12-25,379860819
46956754,Co-Working / Home Office (366),114633194,2017-02-03,FR,within an hour,1,1,f,3,t,t,Pantheon,null,Paris,48.8527,2.34547,Entire apartment,Entire place,5,1,"[""Dishwasher"", ""Essentials"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""TV"", ""Dryer"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm""]",84,1,1125,40,4,10,4,10,10,4,t,46956754,724119363,2021-01-14,68800022
47070396,Cosy Room in Shared 3 bed Flat,328081231,2020-01-16,"Cape Town, Western Cape, South Africa",within an hour,1,0.75,f,1,t,t,Ward 57,null,Cape Town,-33.9487,18.47642,Private room in apartment,Private room,1,3,"[""Dryer"", ""Long term stays allowed"", ""Iron"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Washer"", ""Kitchen"", ""Wifi""]",250,1,365,60,2,2,10,10,6,4,f,47070396,717058568,2020-12-21,200946674
47100305,Excelente departamento en Av. Popocatepetl,380622474,2020-12-17,MX,a few days or more,0.33,0.75,f,0,t,f,Benito Juarez,null,Mexico City,19.36144,-99.15277,Entire apartment,Entire place,2,2,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]",450,1,30,60,8,6,9,9,10,7,f,47100305,718468003,2020-12-26,263715740
47100305,Excelente departamento en Av. Popocatepetl,380622474,2020-12-17,MX,a few days or more,0.33,0.75,f,0,t,f,Benito Juarez,null,Mexico City,19.36144,-99.15277,Entire apartment,Entire place,2,2,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Hot water"", ""Free parking on premises"", ""Long term stays allowed""]",450,1,30,60,8,6,9,9,10,7,f,47100305,726883555,2021-01-25,94709572
47102776,Alure Condesa,20581197,2014-08-26,"Mexico City, Federal District, Mexico",within a day,0.9,0.43,f,2,t,t,Cuauhtemoc,null,Mexico City,19.41888,-99.17125,Entire loft,Entire place,3,1,"[""TV"", ""Dedicated workspace"", ""Children\u2019s dinnerware"", ""Dryer"", ""Outlet covers"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Baby safety gates"", ""Free street parking"", ""Essentials"", ""Baby bath"", ""Room-darkening shades"", ""Kitchen"", ""Table corner guards"", ""Hot tub"", ""Game console"", ""Wifi"", ""Babysitter recommendations"", ""Pool"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Private entrance"", ""Hot water"", ""Gym"", ""Elevator"", ""Smoke alarm"", ""Hangers"", ""Crib"", ""Children\u2019s books and toys"", ""High chair""]",700,1,365,60,6,7,7,6,8,7,f,47102776,723471252,2021-01-10,178367505
47102776,Alure Condesa,20581197,2014-08-26,"Mexico City, Federal District, Mexico",within a day,0.9,0.43,f,2,t,t,Cuauhtemoc,null,Mexico City,19.41888,-99.17125,Entire loft,Entire place,3,1,"[""TV"", ""Dedicated workspace"", ""Children\u2019s dinnerware"", ""Dryer"", ""Outlet covers"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Baby safety gates"", ""Free street parking"", ""Essentials"", ""Baby bath"", ""Room-darkening shades"", ""Kitchen"", ""Table corner guards"", ""Hot tub"", ""Game console"", ""Wifi"", ""Babysitter recommendations"", ""Pool"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Private entrance"", ""Hot water"", ""Gym"", ""Elevator"", ""Smoke alarm"", ""Hangers"", ""Crib"", ""Children\u2019s books and toys"", ""High chair""]",700,1,365,60,6,7,7,6,8,7,f,47102776,725953395,2021-01-22,352833601
47151680,Apartamento completo entre Ipanema e Copacabana,14057105,2014-04-08,"Lisbon, Lisbon, Portugal",within a day,0.8,0.8,f,2,t,t,Ipanema,null,Rio de Janeiro,-22.98584,-43.19304,Entire serviced apartment,Entire place,4,1,"[""Wine glasses"", ""BBQ grill"", ""Air conditioning"", ""Dining table"", ""Gym"", ""Essentials"", ""Luggage dropoff allowed"", ""Freezer"", ""Sauna"", ""Clothing storage"", ""Hangers"", ""Smoke alarm"", ""Coffee maker"", ""Beach essentials"", ""Dedicated workspace"", ""Washer"", ""Bed linens"", ""Hot water"", ""Body soap"", ""Nespresso machine"", ""Ethernet connection"", ""Patio or balcony"", ""Hot water kettle"", ""Cleaning products"", ""Long term stays allowed"", ""Microwave"", ""Refrigerator"", ""Room-darkening shades"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Garden or backyard"", ""Cooking basics"", ""Stove"", ""Hair dryer"", ""Free parking on premises"", ""Toaster"", ""Kitchen"", ""Pool"", ""Trash compactor"", ""TV"", ""Mini fridge"", ""Shampoo"", ""First aid kit"", ""Pour-over coffee"", ""Fire extinguisher""]",200,2,30,60,8,10,2,2,10,10,f,47151680,726780058,2021-01-25,234129807
47153785,Cuarto muy comodo en la mejor zona de CDMX Polanco,212644469,2018-08-30,"Mexico City, Mexico City, Mexico",within an hour,1,1,f,2,t,t,Miguel Hidalgo,null,Mexico City,19.4415,-99.2009,Private room in apartment,Private room,2,1,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Hot tub"", ""Dryer"", ""Wifi"", ""Pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]",514,5,1125,60,10,4,10,10,10,10,t,47153785,731309196,2021-02-14,237449383
47164565,Cozy Deluxe Double Room close to Taksim Square,372938234,2020-10-22,TR,within an hour,1,1,f,0,t,t,Beyoglu,null,Istanbul,41.0361,28.98389,Room in boutique hotel,Private room,2,1,"[""Hangers"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Fire extinguisher"", ""Air conditioning"", ""Smoke alarm"", ""TV"", ""Lockbox"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Shampoo""]",370,1,1125,40,2,6,8,2,2,2,t,47164565,721289044,2021-01-03,137435748
47268972,2 + 1 75 m2 Luxury and Cozy Residence,380710105,2020-12-18,TR,within an hour,1,1,f,0,t,t,Umraniye,null,Istanbul,41.00146,29.13733,Entire apartment,Entire place,4,2,"[""Hangers"", ""Gym"", ""First aid kit"", ""Private entrance"", ""Smoke alarm"", ""Washer"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dishwasher"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Microwave"", ""Baking sheet"", ""Breakfast"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""Dedicated workspace"", ""Iron"", ""Building staff"", ""Pool"", ""Wifi"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Dishes and silverware"", ""Fire extinguisher"", ""TV"", ""Free parking on premises"", ""Heating"", ""Oven"", ""Hair dryer"", ""Essentials"", ""Shampoo""]",629,1,30,40,4,6,6,2,6,2,t,47268972,719975804,2020-12-31,54787098
47290840,Apartamento a tres quadras da praia de Copacabana,381863269,2020-12-27,BR,within an hour,1,1,f,0,t,t,Copacabana,null,Rio de Janeiro,-22.97015,-43.19009,Entire apartment,Entire place,4,1,"[""Stove"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Air conditioning"", ""Ceiling fan"", ""Refrigerator"", ""Essentials"", ""Laundromat nearby"", ""Dishes and silverware"", ""Hangers"", ""Heating""]",348,4,15,20,2,2,6,4,8,6,t,47290840,721489752,2021-01-03,114338160
47329158,Near Brooklyn Bridge / King Bed Hotel Room,371972456,2020-10-14,"New York, New York, United States",within an hour,0.99,1,t,0,t,t,Financial District,Manhattan,New York,40.70501,-74.00498,Room in hotel,Private room,2,1,"[""First aid kit"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Wifi"", ""Building staff"", ""Luggage dropoff allowed"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",84,1,1125,60,6,10,10,8,10,6,t,47329158,720904133,2021-01-02,342808108
47329158,Near Brooklyn Bridge / King Bed Hotel Room,371972456,2020-10-14,"New York, New York, United States",within an hour,0.99,1,t,0,t,t,Financial District,Manhattan,New York,40.70501,-74.00498,Room in hotel,Private room,2,1,"[""First aid kit"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Wifi"", ""Building staff"", ""Luggage dropoff allowed"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",84,1,1125,60,6,10,10,8,10,6,t,47329158,723478140,2021-01-10,341746548
47341326,RP603  Estiloso 2 Quartos na Praia,164822022,2017-12-29,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.99,f,31,t,t,Copacabana,null,Rio de Janeiro,-22.98176,-43.19299,Entire apartment,Entire place,4,2,"[""Elevator"", ""Kitchen"", ""Bed linens"", ""Air conditioning"", ""Long term stays allowed"", ""Refrigerator"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Dishes and silverware"", ""Oven"", ""Stove""]",224,1,365,50,5,8,8,8,9,7,t,47341326,724940847,2021-01-17,4940124
47341326,RP603  Estiloso 2 Quartos na Praia,164822022,2017-12-29,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.99,f,31,t,t,Copacabana,null,Rio de Janeiro,-22.98176,-43.19299,Entire apartment,Entire place,4,2,"[""Elevator"", ""Kitchen"", ""Bed linens"", ""Air conditioning"", ""Long term stays allowed"", ""Refrigerator"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Dishes and silverware"", ""Oven"", ""Stove""]",224,1,365,50,5,8,8,8,9,7,t,47341326,727013856,2021-01-26,169865362
47341326,RP603  Estiloso 2 Quartos na Praia,164822022,2017-12-29,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.99,f,31,t,t,Copacabana,null,Rio de Janeiro,-22.98176,-43.19299,Entire apartment,Entire place,4,2,"[""Elevator"", ""Kitchen"", ""Bed linens"", ""Air conditioning"", ""Long term stays allowed"", ""Refrigerator"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Dishes and silverware"", ""Oven"", ""Stove""]",224,1,365,50,5,8,8,8,9,7,t,47341326,727647939,2021-01-30,28094937
47341326,RP603  Estiloso 2 Quartos na Praia,164822022,2017-12-29,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.99,f,31,t,t,Copacabana,null,Rio de Janeiro,-22.98176,-43.19299,Entire apartment,Entire place,4,2,"[""Elevator"", ""Kitchen"", ""Bed linens"", ""Air conditioning"", ""Long term stays allowed"", ""Refrigerator"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Dishes and silverware"", ""Oven"", ""Stove""]",224,1,365,50,5,8,8,8,9,7,t,47341326,728565856,2021-02-02,179745537
47462628,"Spacious 2BR Flat in Heart of City, 5 min to MTR",45880700,2015-10-06,"London, England, United Kingdom",within a few hours,1,1,f,0,t,t,Central & Western,null,Hong Kong,22.28407,114.1448,Entire apartment,Entire place,5,2,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials""]",1049,2,1125,60,10,10,6,10,10,8,f,47462628,732086926,2021-02-17,151351834
47483316,Tranquil Clifton Beach Apartment with Balcony,29426065,2015-03-16,"Cape Town, Western Cape, South Africa",within an hour,0.94,0.98,f,111,t,t,Ward 54,null,Cape Town,-33.93462,18.37897,Entire apartment,Entire place,2,1,"[""Long term stays allowed"", ""Iron"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Wifi"", ""Hangers"", ""TV""]",1044,1,1125,60,8,4,10,10,10,6,t,47483316,728536850,2021-02-02,285669856
47532577,Copacabana Beach apartment,11070008,2014-01-06,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.97,f,11,t,t,Copacabana,null,Rio de Janeiro,-22.96202,-43.17476,Entire apartment,Entire place,3,1,"[""Wine glasses"", ""Extra pillows and blankets"", ""Air conditioning"", ""Essentials"", ""Clothing storage"", ""Hangers"", ""Coffee maker"", ""Dedicated workspace"", ""Washer"", ""Bed linens"", ""Hot water"", ""Body soap"", ""Nespresso machine"", ""Cleaning products"", ""Long term stays allowed"", ""Microwave"", ""Refrigerator"", ""Room-darkening shades"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Cooking basics"", ""Stove"", ""Hair dryer"", ""Free street parking"", ""Kitchen"", ""Ceiling fan"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Conditioner"", ""TV"", ""Oven"", ""Shampoo""]",139,3,30,60,10,10,8,10,8,8,f,47532577,726796020,2021-01-25,44871753
47700838,Apartment 2Bedroom Deluxe,384232527,2021-01-12,MX,within an hour,1,1,f,2,t,t,Cuajimalpa de Morelos,null,Mexico City,19.34944,-99.29973,Entire apartment,Entire place,4,2,"[""Garden or backyard"", ""Washer"", ""TV"", ""Shampoo"", ""Essentials"", ""Hair dryer"", ""Patio or balcony"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Kitchen"", ""Dryer"", ""Fire extinguisher"", ""Wifi"", ""Hot tub"", ""Pool"", ""Free parking on premises"", ""Long term stays allowed"", ""Gym""]",1142,1,1125,60,10,10,10,10,8,8,t,47700838,724654216,2021-01-16,180373733
47709289,LITSA's hospitality,16893240,2014-06-17,"Cape Town, Western Cape, South Africa",within a few hours,1,0.5,f,3,t,f,Ward 73,null,Cape Town,-34.02803,18.47439,Private room in barn,Private room,2,1,"[""Iron"", ""Heating"", ""Essentials"", ""Pool"", ""First aid kit"", ""Washer"", ""Free parking on premises"", ""Kitchen"", ""Wifi"", ""TV""]",550,1,5,20,4,4,2,4,4,4,t,47709289,725516386,2021-01-19,8245710
47725569,Very comfortable 1+1 apartment for 3 people max.,370455664,2020-10-03,"Istanbul, Istanbul, Turkey",within an hour,1,0.67,f,0,t,f,Kagithane,null,Istanbul,41.08533,28.97454,Entire apartment,Entire place,3,1,"[""Washer"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Elevator"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dishes and silverware"", ""Host greets you"", ""Hot water"", ""Long term stays allowed"", ""Dedicated workspace"", ""Refrigerator"", ""First aid kit"", ""Private entrance"", ""Shampoo""]",141,1,30,50,6,4,10,6,7,6,t,47725569,724807736,2021-01-17,39626131
